Ship To Country,Item ID,Amount
USA,ggt-mar,49.9
USA,gofp75w,49.8
USA,MB079,49.53
USA,70307-GJ,49.5
USA,NSF09S16oz,49.5
USA,NSF103S16oz,49.5
USA,ONS24FAT,49.5
USA,S25,49.5
USA,nsf111F,49.5
USA,snst139,49.5
USA,1556261,49.150000000000006
USA,RSN10-1,49.050000000000004
USA,GOS3B,49.0
USA,GT772394,49.0
USA,GT772395,49.0
USA,GT772398,49.0
USA,NSF127FF4OZ,49.0
USA,NSF69FF4OZ,49.0
USA,m219,49.0
USA,snst78,49.0
USA,246580250,48.97
USA,M459,48.8
USA,850-070KIT,48.75
USA,1556420PP,48.47
USA,BSG0125-30,48.26
USA,1556426PK,48.19
USA,JC-3M2FD-SH-5.5,48.1
USA,3/8 MANDREL,48.0
USA,70308,48.0
USA,INDOFBloodRed-M,48.0
USA,INDOFCream-M,48.0
USA,INDOFDarkBlue-S,48.0
USA,INDOFDarkGreen-M,48.0
USA,INDOFDarkGreen-S,48.0
USA,INDOFLtTurquoise-M,48.0
USA,INDOFMarigold-M,48.0
USA,INDOFParrotGreen-M,48.0
USA,INDOFPink-M,48.0
USA,INDOFPurple-M,48.0
USA,Orange Cyanite,48.0
USA,S360,48.0
USA,dvd178,48.0
USA,ggt-sdr3-38,48.0
USA,gohex99w,48.0
USA,nsf83s,48.0
USA,271156728,47.97
USA,850-120,47.96
USA,nsf06F,47.95
USA,246888051,47.9
USA,153915,47.849999999999994
USA,850-012BP,47.8
USA,goac1310w,47.52
USA,htm-3,47.52
USA,gor2.5w,47.5
USA,ons91,47.5
USA,SOX4,47.3
USA,SOX5,47.3
USA,ABRQR6,47.28
USA,07630030FS,47.25
USA,3FY,47.25
USA,850-862,47.25
USA,NSP144,47.25
USA,nsp63,47.25
USA,246220300,47.2
USA,1556038,47.16
USA,246110150,47.150000000000006
USA,BB-03-M-DAVESBLUES,47.1
USA,BB-35-M-DCS,47.1
USA,jm-stampgear,47.1
USA,14013,47.0
USA,rl-1200,46.980000000000004
USA,elvisclarity104,46.9
USA,1556057,46.88
USA,NSF52S16oz,46.8
USA,MB013,46.58
USA,AT1210,46.54
USA,gos5w,46.5
USA,rl-0201s,46.14
USA,rl-0301,46.14
USA,rl-0803,46.14
USA,DHGOssa,46.0
USA,GGT-GLK02,46.0
USA,dhgarke,46.0
USA,RL-0606C,45.93
USA,NSF83FF4OZ,45.9
USA,246560250,45.88
USA,246159160,45.76
USA,nsf98F,45.5
USA,BB-08-M-Pirnkle,45.120000000000005
USA,2FTBLK,45.0
USA,854-309-5,45.0
USA,AR-JADEGREENLIGHT7,45.0
USA,NKMR,45.0
USA,ONSEG02,45.0
USA,ds33pf19,45.0
USA,ds33pf22,45.0
USA,dvd122,45.0
USA,dvd140,45.0
USA,ggt-fk-b,45.0
USA,ggt-sk-b,45.0
USA,ons150,45.0
USA,ons49,45.0
USA,ons80,45.0
USA,ons83,45.0
USA,BB-14-T-MuddyWaters,44.94
USA,BB-40-T-Beeswax,44.94
USA,PortableCCase3,44.9
USA,854-205ds,44.849999999999994
USA,AR-AMBER25,44.8
USA,TAG-033-F-C-018,44.8
USA,jc-diff38,44.5
USA,JC-3M2FD-SH-3.5,44.4
USA,JC-3M2FD-SH-5,44.4
USA,gmtr7,44.4
USA,DS96TC44,44.36
USA,ds20-1/16,44.33
USA,ds7-1/16,44.33
USA,ttn-bbt-HurricaneStrike2,44.2
USA,246950250,44.16
USA,ACT-YTC50PROFILE,44.16
USA,ds14-1/16,44.1
USA,ons24,44.1
USA,514TWS-6inch,44.0
USA,CLAW15,44.0
USA,ehos3/8-12.5,44.0
USA,elvisgoldemerald,44.0
USA,elviswickedgreen,44.0
USA,gaf449482,44.0
USA,ggt-rrep215,44.0
USA,ons86,44.0
USA,855-001,43.95
USA,855-103,43.95
USA,KGS-001,43.9
USA,NSP94,43.89
USA,nsf84s,43.89
USA,nsp07,43.89
USA,nsp87,43.89
USA,07630042FS,43.75
USA,dhgluna3,43.7
USA,1556236,43.69
USA,rl-2012,43.52
USA,272081001,43.5
USA,S24,43.5
USA,ns66,43.45
USA,246600220,43.44
USA,ONSWT004,43.23
USA,AR-PURPLE16,43.2
USA,NSF94S,43.2
USA,246571480,43.18
USA,850-040,43.0
USA,rg12f,43.0
USA,1556404,42.93
USA,Graphite Aerosol,42.879999999999995
USA,ons142,42.75
USA,1556516,42.74
USA,246550500,42.72
USA,LA014,42.72
USA,2209,42.6
USA,NSF00FF4OZ,42.6
USA,at1512,42.550000000000004
USA,py51,42.51
USA,BB-23-T-FlipFrog,42.41
USA,DSBTC30,42.25
USA,DSBTC34,42.25
USA,DSBTC36,42.25
USA,70302,42.1
USA,3MG,42.0
USA,GGT-GP03,42.0
USA,NCLAVENDER,42.0
USA,NSF14L16oz,42.0
USA,NSF87S16oz,42.0
USA,S141,42.0
USA,SC621,42.0
USA,dsmc10,42.0
USA,ons75,42.0
USA,MMSM,41.849999999999994
USA,70305-Dropper,41.79
USA,Leak1,41.7
USA,gaf786100,41.400000000000006
USA,NSF103FF4OZ,41.25
USA,BB-SB-217-Option217,41.2
USA,BB-SB-300-Option300,41.2
USA,BB-SB-302-Option302,41.2
USA,BB-SB-333-Option333,41.2
USA,nsf01L,41.190000000000005
USA,1556240,41.15
USA,Kilnpaper1/32,41.120000000000005
USA,jm-stampwave,41.05
USA,mb0412,40.980000000000004
USA,1556220,40.97
USA,1556058-LV,40.84
USA,VF791994,40.8
USA,1556082,40.69
USA,knobinserts,40.6
USA,ns72,40.59
USA,NSF01S16oz,40.5
USA,nsf14s,40.5
USA,nsf55L,40.5
USA,nsp24,40.5
USA,1556418,40.489999999999995
USA,1/4-swivelbent,40.0
USA,854-309-20,40.0
USA,854-309-21,40.0
USA,BB-02-FFP-WildHoney,40.0
USA,BB-02-FL-WildHoney,40.0
USA,BB-10-FS-Watermelon,40.0
USA,Claw-BT-RP-HDS,40.0
USA,DVD183,40.0
USA,ElvisExp925-2nds,40.0
USA,Green Cyanite,40.0
USA,JC-TIP7,40.0
USA,M20,40.0
USA,M282,40.0
USA,M325,40.0
USA,M382,40.0
USA,MOLBUT-A,40.0
USA,MasherLineInsert,40.0
USA,NSF33FF4OZ,40.0
USA,Opal Dust Black,40.0
USA,ds15-extract1/8,40.0
USA,dvd131,40.0
USA,dvd149,40.0
USA,gaf4598100,40.0
USA,ggt-gjp-14a,40.0
USA,ggt-gjp-19a,40.0
USA,ggt-gjr-18a,40.0
USA,ggt-gjs-10a,40.0
USA,ggt-gjs-19a,40.0
USA,m194,40.0
USA,ons15,40.0
USA,rod dircroic coated,40.0
USA,855-004bl,39.96
USA,Dvd174,39.95
USA,JM-PP,39.95
USA,g29rp-372-08-7b,39.95
USA,ksturntable-0001,39.95
USA,2210,39.9
USA,547TWEEZERS,39.9
USA,ER429,39.9
USA,OPTX-20/20-(+2.00),39.9
USA,glasscuttrwheel,39.9
USA,MB032,39.85
USA,MB1112,39.85
USA,gofo64w,39.8
USA,kstorchstand-0001,39.8
USA,TAG-033-R-2-005,39.64
USA,JC-3M2F-4D-3,39.6
USA,1556072,39.45
USA,BB-41-M-Sunset,39.45
USA,rl-6209f1,39.4
USA,1556026,39.32
USA,ns37,39.2
USA,ns98,39.2
USA,SchFJ19/26-22-1.8,39.160000000000004
USA,NS115,39.120000000000005
USA,mc511590,39.09
USA,1557228,39.0
USA,GGT-GP01,39.0
USA,JC-TIP31,39.0
USA,bk87,39.0
USA,ind-10/10F,39.0
USA,271167128,38.9
USA,NWC15,38.88
USA,854-201,38.8
USA,rsn11-1,38.75
USA,INDOBLOODRED,38.72
USA,INDODRKBLUE,38.72
USA,BSG0203-30,38.599999999999994
USA,NSF06FF4OZ,38.5
USA,1556272,38.42
USA,jc-diff8,38.35
USA,DS96TC11,38.33
USA,DS96TC14,38.33
USA,ds19-1/16,38.33
USA,MC511654,38.32
USA,271280000,38.13
USA,kg097,38.12
USA,ABRQR12,38.08
USA,1556255m,38.0
USA,Nmfg-ConKit2to4,38.0
USA,ehos5/16-12.5,38.0
USA,ons77,38.0
USA,271115028,37.989999999999995
USA,dvd235,37.98
USA,ggt-sdr2-22,37.95
USA,DS96TC3,37.8
USA,DS96TC8,37.8
USA,TAG-033-F-M-021,37.8
USA,VW1-00140,37.8
USA,ns42,37.8
USA,1556012,37.66
USA,NSF100FF4OZ,37.5
USA,jc-diff26,37.5
USA,nsf33s,37.5
USA,quartz,37.5
USA,NSF105FF4OZ,37.49
USA,1556030,37.4
USA,1556706,37.38
USA,nsf103s,37.36
USA,548TW,37.349999999999994
USA,246200120,37.34
USA,1556020,37.26
USA,MB114,37.25
USA,nsf111S,37.14
USA,nsf123S,37.14
USA,ns23,37.13
USA,0000-ABRHoodie-2XL,37.1
USA,BB-SB-201-Option201,37.1
USA,BB-SB-265-Option265,37.1
USA,BB-SB-313-Option313,37.1
USA,Mb133,37.0
USA,850-524,36.95
USA,ZTX550P2-32,36.95
USA,BB-ST-SwampStrike,36.92
USA,07631003,36.9
USA,1556283,36.8
USA,3MY,36.75
USA,NSF119FF4OZ,36.57
USA,DSBTC14,36.5
USA,1556212,36.35
USA,246889111,36.28
USA,1556422,36.18
USA,1556025,36.14
USA,854-404,36.129999999999995
USA,271751201,36.11
USA,BSG0136-30,36.11
USA,1/2 MANDREL,36.0
USA,1556287,36.0
USA,2MOG,36.0
USA,855-008,36.0
USA,ACT-JGLTC12,36.0
USA,BK84,36.0
USA,DSBTB1,36.0
USA,DSBTB3,36.0
USA,DSBTC8,36.0
USA,GORO3D,36.0
USA,M114,36.0
USA,M116,36.0
USA,M359,36.0
USA,goh5w,36.0
USA,jc-3fmd-5,36.0
USA,mc511834-06,36.0
USA,nm-masherSS-lg,36.0
USA,153918,35.96
USA,schp50,35.93
USA,BB-13-B-LightMuddyWaters,35.91
USA,552TW,35.7
USA,JC-BirdCage38,35.6
USA,BSG0100-50,35.56
USA,ABRQT5,35.12
USA,07633002FF,35.1
USA,nsf27L,35.1
USA,855-009TFB,35.099999999999994
USA,07630095FF,35.0
USA,850-503ss,35.0
USA,DVD203,35.0
USA,Dvd171,35.0
USA,GTT-Acc-CleaningWire,35.0
USA,GTT-HT-Cheetah-TH,35.0
USA,GTT-HT-YellowJacket-TH,35.0
USA,JC-RIBBON1-2,35.0
USA,SNS119,35.0
USA,dvd185,35.0
USA,ggt-gjp-19w,35.0
USA,ggt-gjs-14w,35.0
USA,ggt-gjs-19w,35.0
USA,gos2.5w,35.0
USA,jc-2fmd-3,35.0
USA,jc-2fmd-4,35.0
USA,jc-3fmd-3,35.0
USA,ons66,35.0
USA,sns11,35.0
USA,sns129,35.0
USA,sns44,35.0
USA,sns82,35.0
USA,sns85,35.0
USA,jm-stampcross,34.99
USA,JM-TM,34.95
USA,PressTool-Ohm,34.95
USA,ZP1000P1-16,34.95
USA,rss-sample,34.95
USA,PCS409F,34.92
USA,1556062,34.870000000000005
USA,MASFT,34.75
USA,DHGLotis,34.5
USA,DHGRhea,34.5
USA,M146,34.5
USA,S41,34.5
USA,1556076,34.35
USA,246800250,34.33
USA,jm-stampheart,34.2
USA,MB064,34.16
USA,NSF28FF4OZ,34.12
USA,GOS6W,34.0
USA,854-203DSK-ADPT,33.95
USA,Electropaint,33.95
USA,153929,33.9
USA,SE-781BC,33.9
USA,gosq6w,33.75
USA,nsp33,33.75
USA,LA009,33.69
USA,mc511476,33.63
USA,ACT-JGTC12,33.6
USA,snswt002,33.6
USA,1556067,33.480000000000004
USA,BSG1824-30,33.47
USA,VF791961,33.3
USA,ons07,33.25
USA,ons53,33.25
USA,246750240,33.24
USA,153907,33.15
USA,BFM000220-0002,33.15
USA,850-506,33.0
USA,CBS3305s,33.0
USA,CW15,33.0
USA,Mat-BlackRubber,33.0
USA,SNS103,33.0
USA,sns83,33.0
USA,sns87,33.0
USA,sns97,33.0
USA,FW701,32.95
USA,DHGPsyche,32.769999999999996
USA,NS109,32.42
USA,TAG-033-F-F-033,32.400000000000006
USA,TAG-033-F-P-001,32.400000000000006
USA,gmtp85,32.25
USA,850-553,32.2
USA,ONS115,32.2
USA,BSG001016-30,32.18
USA,BSG0220-30,32.16
USA,330-AE,32.0
USA,BB-SB-324-Option324,32.0
USA,BB-SB-330-Option330,32.0
USA,GGT-NPR01,32.0
USA,GOO75W,32.0
USA,JC-TIP29,32.0
USA,M23,32.0
USA,M297,32.0
USA,M416,32.0
USA,jc1018,32.0
USA,m207,32.0
USA,m221,32.0
USA,sns06,32.0
USA,153917,31.9
USA,MB019,31.88
USA,dd3105,31.8
USA,gmtp96,31.8
USA,sc615,31.8
USA,ABRQR7,31.62
USA,rl-5010,31.58
USA,BB-33-M-DividedSky,31.56
USA,07630022FS,31.5
USA,07630023FL,31.5
USA,07630027FS,31.5
USA,07630042FL,31.5
USA,07630045FS,31.5
USA,3MLB,31.5
USA,ONS100,31.5
USA,S56,31.5
USA,nsfp24,31.5
USA,nsfp54,31.5
USA,nsfp76,31.5
USA,nsfp81,31.5
USA,nsfp95,31.5
USA,nsp65,31.5
USA,nsp79,31.5
USA,ons08,31.5
USA,ons93,31.5
USA,mc511586,31.35
USA,rl-6027,31.32
USA,MB045,31.31
USA,RSN10.5-1,31.25
USA,sns132,31.25
USA,fu3001,31.2
USA,ons76,31.15
USA,LWBR4,31.0
USA,nsf120L,30.880000000000003
USA,nsf11s,30.83
USA,nsf63L,30.83
USA,nsf97L,30.83
USA,rl-0501,30.76
USA,rl-0502,30.76
USA,rl-5210,30.76
USA,BP008220-PRMR-M,30.64
USA,1556252,30.6
USA,TAG-033-R-2-070,30.45
USA,15021,30.4
USA,gosq2w,30.4
USA,dichro scrap104,30.25
USA,gaf51538,30.15
USA,1558204,30.12
USA,0000-BoroBatch-Logo-XL,30.0
USA,2008,30.0
USA,246888056,30.0
USA,850-517r,30.0
USA,855-011tv,30.0
USA,Claw-BT-RP-30-100-CF,30.0
USA,Claw-BT-RP-EACF,30.0
USA,F306004,30.0
USA,HEMAL,30.0
USA,NSF115FF4OZ,30.0
USA,OxygenAssistant-Filter,30.0
USA,S17,30.0
USA,S256,30.0
USA,S293,30.0
USA,TAG-033-F-M-033,30.0
USA,UVFlashlight2,30.0
USA,dvd135,30.0
USA,sns03,30.0
USA,sns43,30.0
USA,magnet0635,29.98
USA,FL30716UV,29.97
USA,850-539,29.95
USA,RSN-SAMPLE,29.95
USA,doublebrassneckingtool-e,29.95
USA,dvd101,29.95
USA,dvd123,29.95
USA,1556260,29.92
USA,MC511667,29.92
USA,DT220R,29.9
USA,TW2-464SP,29.849999999999998
USA,button mandrel 3/32,29.849999999999998
USA,kg182,29.84
USA,BB-30-M-Crush,29.81
USA,BB-37-M-GSD,29.81
USA,EPOXY330,29.75
USA,nsf95S,29.7
USA,nsp53,29.7
USA,1556027,29.68
USA,9012002006,29.64
USA,271115828,29.509999999999998
USA,ONS111,29.4
USA,ons04,29.4
USA,onst106,29.4
USA,1556258,29.32
USA,1556262,29.32
USA,nsf104s,29.26
USA,nsf120S,29.26
USA,nsp115,29.26
USA,nsp80,29.26
USA,246520350,29.14
USA,246600420,29.1
USA,NSF123FF4OZ,28.87
USA,NSF98FF4oz,28.85
USA,AR-PINK16,28.8
USA,ACT-GTC50PROFILE,28.799999999999997
USA,ind-29/32m,28.799999999999997
USA,1558916,28.75
USA,DHGElpis,28.75
USA,DHGOxalis,28.75
USA,DHGPandora,28.75
USA,dhgnotos,28.75
USA,NS111,28.71
USA,LA0005DGR,28.689999999999998
USA,LA004,28.689999999999998
USA,LA005,28.689999999999998
USA,BB-SB-28-Option28,28.64
USA,LA630,28.560000000000002
USA,gmth7,28.5
USA,nsf38s,28.5
USA,nsf41s,28.5
USA,SchFJ14/23-17-1.8,28.48
USA,sch16x1.8,28.45
USA,246750220,28.39
USA,mb017,28.35
USA,266120100,28.16
USA,BSG0146-30,28.14
USA,BSG1241-30,28.14
USA,BSG2020-30,28.14
USA,BSG2026-30,28.14
USA,07630024FF,28.0
USA,850-535,28.0
USA,M228,28.0
USA,M322,28.0
USA,M60,28.0
USA,ggt-ssr,28.0
USA,stumpshaper,28.0
USA,1556412,27.93
USA,1556265,27.91
USA,nsf04s,27.9
USA,nsp76,27.68
USA,BB-SB-155-Option155,27.6
USA,gaf5486100,27.6
USA,gaf58738,27.6
USA,gaf658525,27.6
USA,MC511504,27.599999999999998
USA,nsf44s,27.57
USA,jj13,27.5
USA,jj18,27.5
USA,jj19,27.5
USA,VF791444,27.45
USA,nsf38L,27.45
USA,nsf76s,27.45
USA,NS102,27.23
USA,jm-rm,27.1
USA,jm-tmwrr-2,27.1
USA,NSE-DoublelightYellow,27.0
USA,NSP103,27.0
USA,NSP105,27.0
USA,VF791802,27.0
USA,VF791804,27.0
USA,nsf100s,27.0
USA,MC511449,26.990000000000002
USA,JC-5FF-1.5,26.95
USA,ggt-cpr,26.95
USA,wld-s2-pco,26.95
USA,wld-s6-pco,26.95
USA,wld-s8-pco,26.95
USA,854-412,26.849999999999998
USA,PortableCCase,26.849999999999998
USA,SE-785BC,26.849999999999998
USA,kg530,26.84
USA,nsp111,26.55
USA,M-Angel-Brass,26.5
USA,M-Ankh-Brass,26.5
USA,M-Goddess-Brass,26.5
USA,1556255,26.46
USA,1556088,26.4
USA,VF791987,26.4
USA,black rubber t style 9mm,26.4
USA,bsg3045-30,26.28
USA,2FG,26.25
USA,3127329,26.25
USA,TAG-033-R-1-008,26.240000000000002
USA,VF791228,26.2
USA,nsf100L,26.1
USA,1556246,26.0
USA,SNS113,26.0
USA,rod dichroic clear5,26.0
USA,kb1,25.98
USA,BB-43-M-ColdWater,25.91
USA,1558415,25.85
USA,BlACK MAGIC WAX,25.8
USA,BB-SB-30-Option30,25.75
USA,BSG1119-30,25.74
USA,1558004,25.5
USA,S209,25.5
USA,S23,25.5
USA,jc-50-nh-2,25.5
USA,RSN4-1,25.48
USA,153018,25.4
USA,246300280,25.27
USA,CO-BGF-Leaf-12mm,25.2
USA,CO-BRF-Leaf-12mm,25.2
USA,TAG-033-F-F-027,25.2
USA,TAG-033-F-M-027,25.2
USA,850-552,25.11
USA,BRS000013-107-P-Tube,25.03
USA,07630042,25.0
USA,07630090,25.0
USA,07630095,25.0
USA,70307,25.0
USA,Arm Rest,25.0
USA,BK108,25.0
USA,BK184,25.0
USA,BK190,25.0
USA,BKM&M,25.0
USA,CBS4017,25.0
USA,DVD213,25.0
USA,M154,25.0
USA,M165,25.0
USA,M231,25.0
USA,M293,25.0
USA,abr-decal3-gold,25.0
USA,bk177,25.0
USA,bpbrass5/8socal,25.0
USA,dvd222,25.0
USA,dvd234,25.0
USA,ggt-Bravo,25.0
USA,ggt-cricket,25.0
USA,BK101,24.95
USA,IN-40009,24.95
USA,dvd159,24.95
USA,ggt-ham,24.95
USA,gofo97w,24.95
USA,07630026,24.76
USA,TAG-033-R-O-074,24.75
USA,gmth5,24.75
USA,rss9,24.75
USA,kg151,24.7
USA,BFM001332-0002,24.69
USA,246130150,24.68
USA,gmto53,24.5
USA,1556217AE,24.450000000000003
USA,246460160,24.44
USA,850-060,24.369999999999997
USA,246888113,24.36
USA,ABRQR1,24.310000000000002
USA,OX0,24.25
USA,1556229,24.2
USA,MC511351,24.2
USA,gaf548100,24.16
USA,gaf54882,24.16
USA,246460320,24.15
USA,153923,24.0
USA,246410200,24.0
USA,ACT-BLTC9,24.0
USA,ACT-JGLTC19,24.0
USA,CO-BRF-Lightning-12MM,24.0
USA,GORO5,24.0
USA,M143,24.0
USA,M176,24.0
USA,M337,24.0
USA,M345,24.0
USA,M350,24.0
USA,M354,24.0
USA,M64,24.0
USA,NSF04FF4OZ,24.0
USA,S207,24.0
USA,S221,24.0
USA,S292,24.0
USA,S384,24.0
USA,S40,24.0
USA,VF791945,24.0
USA,dvd230,24.0
USA,ggt-ist3/8,24.0
USA,gos2.5b,24.0
USA,m200,24.0
USA,m83,24.0
USA,KGM-168,23.95
USA,MDR,23.9
USA,NSF00S16oz,23.85
USA,fpi4oz,23.85
USA,kstweezer-0001,23.85
USA,wbs-X,23.85
USA,BB-SB-138-Option138,23.760000000000005
USA,BRS008418-0107-F-TUBE,23.68
USA,SOX2,23.65
USA,SOX3,23.65
USA,5212,23.64
USA,mc511618,23.630000000000003
USA,246650220,23.62
USA,gop53w,23.6
USA,mc511492,23.55
USA,14015,23.5
USA,1556023,23.479999999999997
USA,ABRQT67,23.34
USA,nsp01,23.3
USA,1556704,23.18
USA,GAF519225,23.1
USA,IND-2FC-Quartz,23.05
USA,BB-SB-09-Option9,23.0
USA,dhgaurae,23.0
USA,goh6b,23.0
USA,ETCHALL4oz.,22.99
USA,la080,22.98
USA,la9007,22.98
USA,LA001,22.95
USA,BFP000147-0008,22.94
USA,rl-6218,22.87
USA,1556419,22.61
USA,JC-3M2FD-AC-3.5,22.5
USA,JC-3M2FD-AC-4,22.5
USA,JC-3M2FD-AC-4.5,22.5
USA,M292,22.5
USA,NKMG,22.5
USA,S103,22.5
USA,S376,22.5
USA,dvd134,22.5
USA,BR001342-0576-F-P001,22.48
USA,mc511277,22.42
USA,BR001714-0576-F-P001,22.39
USA,BR001717-0576-F-P001,22.39
USA,IND-1FC-Quartz,22.37
USA,1558064,22.35
USA,MB052,22.35
USA,1556444,22.31
USA,ABRQR1.5,22.1
USA,BB-10-B-Watermelon,22.1
USA,NCPEWTER,22.03
USA,NSF111FF4OZ,22.0
USA,nsf06s,22.0
USA,KGS-011,21.95
USA,KGS-037,21.95
USA,KGS-121,21.95
USA,RSSET,21.95
USA,5099TW4,21.9
USA,1556230GCM,21.86
USA,at2515,21.840000000000003
USA,JC-BirdCage50,21.8
USA,246220250,21.78
USA,BSG0100-58,21.77
USA,BSG1122-51,21.77
USA,153913,21.6
USA,ACT-JBTC9,21.6
USA,TAG-033-F-C-033,21.6
USA,nsf33L,21.6
USA,1556213,21.57
USA,1556424,21.549999999999997
USA,mc511885,21.45
USA,LA020,21.36
USA,BB-SB-261-Option261,21.34
USA,abrshirt-bmg-l,21.299999999999997
USA,LA013,21.259999999999998
USA,sc616,21.21
USA,BB-33-B-DividedSky,21.200000000000003
USA,gmtt8,21.15
USA,3MNG,21.0
USA,EnamelDecalFlowerPower,21.0
USA,JC-5M3F,21.0
USA,JC-5M3F-4D-4,21.0
USA,S195,21.0
USA,S320,21.0
USA,SM-1,21.0
USA,gaf97438,21.0
USA,jc-diff33BLUE,21.0
USA,nsf14L,21.0
USA,nsf77s,21.0
USA,850-100,20.97
USA,IN-50011,20.85
USA,dhgEkho,20.7
USA,BFC001416-0003,20.5
USA,LF-sL,20.45
USA,BB-SB-310-Option310,20.41
USA,ind-14/10F-HW,20.4
USA,1556016,20.34
USA,BFF000009-0001,20.2
USA,bff000013-0001,20.2
USA,1556032,20.12
USA,1556643,20.12
USA,1556703,20.12
USA,BR000013-0576-F-P001,20.12
USA,1556218,20.09
USA,1556248,20.09
USA,BRS008418-0272-F-TUBE,20.02
USA,0000-BoroBatch-Logo-M,20.0
USA,152-404,20.0
USA,153912,20.0
USA,850-860,20.0
USA,855-007,20.0
USA,BB-SB-161-Option161,20.0
USA,CO-BGF-Alien-8mm,20.0
USA,DiamondSynthetic,20.0
USA,GGT-HTM01,20.0
USA,GGT-SMPECO,20.0
USA,GOS2O,20.0
USA,KilnRake,20.0
USA,M152,20.0
USA,M241,20.0
USA,M243,20.0
USA,M284,20.0
USA,M319,20.0
USA,M441,20.0
USA,abr-poster1,20.0
USA,abrshirt-bmg-3xl,20.0
USA,goh6w,20.0
USA,ksc7,20.0
USA,m223,20.0
USA,m253,20.0
USA,PORTABLECCASE2,19.96
USA,156812,19.95
USA,854-202SK,19.95
USA,IN-40008,19.95
USA,KGSmini-017,19.95
USA,KGSmini-036,19.95
USA,SS365309B,19.95
USA,jc-st14,19.95
USA,271750001,19.939999999999998
USA,854-205,19.9
USA,855-012,19.9
USA,kspick-0001,19.9
USA,MB183,19.88
USA,nsf28L,19.8
USA,NAT-MSOX-2,19.75
USA,NAT-MSOX-4,19.75
USA,rl-1012,19.7
USA,rl-1012g,19.7
USA,rl-4010,19.7
USA,rl-6210f1,19.7
USA,LA106,19.52
USA,S171,19.5
USA,ns89,19.44
USA,INDOPARROTGREEN,19.36
USA,SculptingTool-2,19.35
USA,sns37,19.25
USA,1556070,19.0
USA,1556031,18.98
USA,3mc-quartz,18.95
USA,VW1-00150,18.95
USA,rl-6206f1,18.83
USA,E6000,18.75
USA,PortableCCase2,18.72
USA,1556056,18.7
USA,BFF000025-0001,18.7
USA,BFF000120-0001,18.7
USA,MC511547,18.7
USA,246070150,18.6
USA,246888118,18.53
USA,491K,18.5
USA,JC-3M2FD-SH-6,18.5
USA,NBBH4TN1,18.5
USA,271710304,18.48
USA,BSG1101-32,18.22
USA,sns95,18.15
USA,BFM000421-0002,18.09
USA,1558420,18.0
USA,2Fwhite,18.0
USA,2Mwhite,18.0
USA,3FJW,18.0
USA,Facetron6-Poly-Tex,18.0
USA,JC-3M2F-4D-6,18.0
USA,TE9790,18.0
USA,goh45w,18.0
USA,2FGHW,17.85
USA,SH-AG-A2,17.85
USA,07630023,17.82
USA,MC511562,17.82
USA,BSG0013-50,17.78
USA,FR01,17.7
USA,ABRQT6,17.68
USA,BFC001322-0003,17.68
USA,BFM001217-0002,17.68
USA,BFM001426-0002,17.68
USA,BSG1442-30,17.66
USA,BB-SB-180-Option180,17.6
USA,BB-SB-214-Option214,17.6
USA,BB-SB-230-Option230,17.6
USA,07631003FF,17.55
USA,07631003FS,17.55
USA,07631004FL,17.55
USA,07633001FF,17.55
USA,07633001FL,17.55
USA,07633003FF,17.55
USA,07633003FL,17.55
USA,07633004FS,17.55
USA,nsf144ff4oz,17.55
USA,BRS000113-0107-P-TUBE,17.52
USA,07630022FL,17.5
USA,07630027FL,17.5
USA,1MP,17.5
USA,1MTBLK,17.5
USA,2MP,17.5
USA,SNS104,17.5
USA,goh3w,17.5
USA,SchFFJ19/26-26-2.8,17.48
USA,SchFJ19/26-26-2.8,17.48
USA,BFF001128-0001,17.38
USA,BFF001414-0001,17.38
USA,BFF001437-0001,17.38
USA,BFM001128-0002,17.38
USA,MB0414,17.38
USA,MB081,17.38
USA,MB1114,17.38
USA,MB134,17.38
USA,1556052,17.32
USA,mc511788,17.26
USA,1556257,17.25
USA,1556263,17.25
USA,DHGAion,17.25
USA,jm-stampdaisy,17.1
USA,jm-stampstar,17.1
USA,SM-2,17.0
USA,GG6003001,16.95
USA,bk90,16.95
USA,1556408,16.869999999999997
USA,272121601,16.84
USA,3127325,16.8
USA,TE9434,16.8
USA,272101301,16.77
USA,RSN6-1,16.62
USA,BSG1100-890,16.52
USA,CO-BGF-Star5pt-6MM,16.5
USA,CO-BRF-Star5pt-6MM,16.5
USA,kilnpaper1/8,16.47
USA,nsf94L,16.2
USA,nsp47,16.2
USA,BFF000309-0001,16.19
USA,BSG0303-30,16.08
USA,BSG1025-30,16.08
USA,BSG1120-30,16.08
USA,BSG1426-30,16.08
USA,BSG2125-30,16.08
USA,BFP000337-0008,16.06
USA,M108,16.0
USA,M225,16.0
USA,M29,16.0
USA,M296,16.0
USA,M323,16.0
USA,M429,16.0
USA,MSR,16.0
USA,RSN3-1,16.0
USA,m204,16.0
USA,m251,16.0
USA,153916,15.95
USA,526SF,15.9
USA,854-423,15.9
USA,FFB0509,15.9
USA,FFB0519,15.9
USA,246888050,15.87
USA,1556280,15.81
USA,PCS410F,15.81
USA,WA-SP4,15.8
USA,rl-6212,15.79
USA,07630026FL,15.75
USA,07630063FL,15.75
USA,07630064FF,15.75
USA,07630064FS,15.75
USA,07630080FF,15.75
USA,07630088FS,15.75
USA,1FTBLK,15.75
USA,3FLB,15.75
USA,jc-diff33GREEN,15.75
USA,nsf81L,15.75
